~id,product_item:String,product_line:String,product_desc:String,~label
GA63761-2,33039,PT,FLX Mab aHu Epith Ag cl BerEP4 RTU Omnis,product
M076101-2,31039,PT,"Mo a Hu Glial Fibr Acidic Prot, cl 6F2",product
M351501-2,30039,PT,"Mo a Hu Cytoker, cl AE1/AE3",product
IR05661-2,29039,PT,"FLEX Mab TTF-1cl 8G7G3/1, RTU, Link",product
M350501-2,32039,PT,"Mo a Hu Mesothelial Cell, cl HBME-1",product
IR51461-2,28039,PT,"FLEX Poly Rb a Hu PSA, RTU",product
IR05861-2,26039,PT,"FLEX Mono MxH Inhib alph R1, RTU (Link)",product
IR05161-2,25039,PT,FLX Mab X-H Cyto HMW 34ssE12 RTU Link,product
IR05761-2,24039,PT,FLX MxH CD99 MIC2 GenEwSarc 12E7 RTULink,product
IR63261-2,23039,PT,"FLX Moa Hu CD34 Class II,cl QBEnd 10,RT",product
5190-3192,1000,58,Replacement lithium ion batt for crimper,product
SK20110-2,28003,PT,"User Fillable Reag Bottle,12mLCap,(Link",product
K800721-2,31003,PT,EnV FLEX Wash Buffer (20x),product
F011102-2,313003,PT,Rb a Hu Fibrinogen/FITC,product
SK20365-2,30003,PT,"User Fill Reag Bottle, 50mL Cap, (Link)",product
SK20225-2,29003,PT,"User Fill Reag Bottle, 25mL Cap, (Link)",product
S302080-2,32003,PT,"Protase K, Ready-to-Use",product
IR75066-2,33003,PT,"FLEX Mo Universal Neg. Contr, RTU, Link",product
S196430-2,34003,PT,"Ultramount, Aqueous Perm Mount Med RTU",product
F019802-2,316003,PT,Rb a Hu Kappa /FITC,product
F019902-2,317003,PT,Rb a Hu Lambda /FITC,product
K802021-2,318003,PT,"FLEX IHC Microscope Slides, 5x100 slide",product
5182-0549,3000,58,"Insertos 250ul, polipropileno, 100/paq",product
5182-0715,1000,58,Screw cap vial 100/PK,product
5181-3323,4000,58,"Férrula, 0,4mm VG col 0,1-0,25 10/paq",product
5182-0716,2000,58,"Vials, screw cap  100/PK",product
198004,1000,9P,"Chem Tube-Hydromatrix, 4kg",product
200518-4,1020,SR,XL1-Blue -80 QuikChange Parts,product
200524-5,1010,SR,-20 QUICKCHANGE II 30 RXNS,product
200524,1000,SR,"Kit,QuikChange II site-directed 30 rxn",product
G2938-68706,1030,UF,Syringe Kit,product
G2938-90037,1070,UF,Quick Guide RNA 6000 Nano Kit,product
5067-1511,1000,UF,RNA 6000 Nano kit,product
5067-1521,1020,UF,RNA-NANO-25 Chips,product
G2938-80023,1040,UF,Reagents RNA Nano,product
G2938-80038,1050,UF,RNA 6000 Nano ladder,product
G2938-90402,1060,UF,2100 MSDS Link Tech Note ENG,product
5065-9940,1010,UF,Pre-packed Tubes for RNA-Assays,product
AR41030-7,47076,PT,"Artisan - Slide clips, 50 per Box",product
AR30792-2,49046,PT,Artisan Colloidal Iron Stain Kit,product
AR1769B-2,47066,PT,"Artisan GMS Stain Kit, Box 2",product
AR3079A-2,49056,PT,Artisan Colloidal Iron Stain Kit Box 1,product
AR41030-7,48076,PT,"Artisan - Slide clips, 50 per Box",product
AR1791B-2,48066,PT,Reticulin-NFR Box 2,product
AR1791A-2,48056,PT,Reticulin-NFR Box 1,product
AR17911-2,48046,PT,Artisan Ret/Nuc Fast Red Stain Kit,product
AR3079B-2,49066,PT,Artisan Colloidal Iron Stain Kit Box 2,product
A450229-2,51046,PT,"Rb a Hu CD117, c-Kit",product
AR41030-7,49076,PT,"Artisan - Slide clips, 50 per Box",product
AR31411-6,50046,PT,Artisan Maintenance Kit,product
AR3141C-6,50056,PT,Artisan Maintenance Kit,product
IR61461-2,52046,PT,"FLEX Mab a Hu BCL2 OncoProt, cl 124, RT",product
IR05361-2,53046,PT,"FLEX Mab X-H Cyto cl AE1/AE3, RTU, Link",product
IR60961-2,54046,PT,"FLEX Mono Mo a Hu CD68, cl KP1, RTU",product
IR07261-2,55046,PT,"FLEX Mab X-H D2-40 cl: D2-40, RTU,(Link",product
IR08561-2,56046,PT,"FLEX Mab a Hu MSH2, cl FE11, RTU (Link)",product
IR08661-2,57046,PT,"FLEX Rb a Hu MSH6, cl EP49, RTU (Link)",product
AR1769A-2,47056,PT,"Artisan GMS Stain Kit, Box 1",product
IR62661-2,31046,PT,"FLEX Mono Mo a Hu Ki-67 Ag, cl MIB-1,RT",product
K800221-2,28046,PT,"EnV FLEX+, High pH (Link)",product
IR61661-2,29046,PT,"FLEX Mono Mo a Hu p53 Prot, cl DO-7, RT",product
IR62561-2,30046,PT,"FLEX Mab a Hu BCL6 Prot, cl PG-B6p, RTU",product
IR62961-2,32046,PT,"FLEX Mono Mo a Hu EMA, cl E29, RTU",product
K064011-2,36046,PT,"Dako LPR, 300 tests, 30 mL",product
IR63261-2,33046,PT,"FLX Moa Hu CD34 Class II,cl QBEnd 10,RT",product
IR63361-2,34046,PT,"FLEX Mono Mo a Hu Melan-A, cl A103, RTU",product
AR10211-2,35046,PT,"Artisan Wash Sol, 50x, 4 x 200 mL",product
IR60461-2,37046,PT,"FLEX Mono Mo a Hu CD20cy, cl L26, RTU",product
K802021-2,41046,PT,"FLEX IHC Microscope Slides, 5x100 slide",product
K800521-2,38046,PT,"EnV FLEX TRS, Low pH (50x)",product
K800621-2,39046,PT,EnV FLEX Ab Diluent,product
K800821-2,40046,PT,EnV FLEX Htx (Link),product
S200380-2,42046,PT,Dual Endogenous Enzyme Block,product
AR17311-2,46046,PT,Artisan Massons Trich kit,product
SK00121-5,43046,PT,Hct f Autom Link Platforms,product
IR64861-2,44046,PT,"FLEX Mono Mo a Hu CD10, cl 56C6, RTU",product
IR06061-2,45046,PT,"FLEX Mono RxH AMACR, cl 13H4, RTU (Link",product
AR17692-2,47046,PT,Artisan GMS Stain Kit,product
AR1731A-2,46056,PT,Massons Trichrome Kit Box 1,product
AR1731B-2,46066,PT,Massons Trichrome Kit Box 2,product
AR41030-7,46076,PT,"Artisan - Slide clips, 50 per Box",product
5181-3360,1000,58,"Syr. 10ul tapered, FN 23-26s/42/HP, 6/PK",product
S302580-2,1000,PT,"Faramount Aq Mounting Medium, RTU",product
G3870-67720,1010,BZ,Extraction Source Assy,product
G2591C,1000,BZ,5977 Extractor Ion Source Assembly (Xtr),product
G1833-65579,1000,8P,CONNECTOR ASSY (SUPPORT),product
GC20230-6,15004,PT,"Dako Omnis Large Vial, 30 mL",product
GC10730,14004,PT,"Dako Omnis Mixing strip, 25 pcs",product
GC20330-2,13004,PT,"Sulfuric Acid, 0.3 M, cleaning Reag",product
GV80511-2,19004,PT,EnV FLEX TRS Low pH (50x) (Dako Omnis),product
GC80811-2,16004,PT,Hematoxylin (Dako Omnis),product
GV82111-2,17004,PT,EnV FLEX+ Mo (LINKER) (Dako Omnis),product
GV80911-2,18004,PT,EnV FLEX+ Rb (LINKER) (Dako Omnis),product
GA60961-2,20004,PT,"FLEX Mab a Hu CD68, cl KP1, RTU (Omnis)",product
IR07961-2,24004,PT,"FLEX Mab X-H MLH1, cl ES05, RTU, (Link)",product
GA50461-2,21004,PT,"FLEX Poly Rb a S100, RTU (Dako Omnis)",product
GA60261-2,22004,PT,FLEX MonoMo aHu CD30 Cl Ber-H2 RTU Omnis,product
IR06661-2,23004,PT,"FLX Mab X-H SMTH MSCL SMMS-1 RTU, (Link",product
IR08561-2,25004,PT,"FLEX Mab a Hu MSH2, cl FE11, RTU (Link)",product
IR08661-2,26004,PT,"FLEX Rb a Hu MSH6, cl EP49, RTU (Link)",product
884973-901,1000,BC,GF-250 Analytical HPLC Column 9.4 x 250,product
X090930-2,50005,PT,"Prot Block, Serum Free, 110 mL",product
AR41030-7,47035,PT,"Artisan - Slide clips, 50 per Box",product
AR1821B-2,47025,PT,Reticulin-NCS Kit Box 2,product
AR1821A-2,47015,PT,Reticulin-NCS Kit Box 1,product
AR41030-7,46025,PT,"Artisan - Slide clips, 50 per Box",product
AR1581C-2,46015,PT,Artisan Iron Stain Kit,product
AR15811-2,46005,PT,Artisan Iron Stain Kit,product
S341730,45005,PT,Seymour Label Kit f 3000 Labels,product
GA05361-2,37005,PT,"FLX M aHuCytoker cl AE1/AE3, RTU (Omnis",product
GA77761-2,36005,PT,"FLX Mab aHu Cytok 20, cl Ks20.8 RTUOmni",product
K800521-2,29005,PT,"EnV FLEX TRS, Low pH (50x)",product
AR18211-2,47005,PT,Artisan Reticulin/No Counterst Stain Kit,product
G2938-85004,1030,UF,High Sensitivity DNA Reagent I,product
G2938-90402,1040,UF,2100 MSDS Link Tech Note ENG,product
G2938-68706,1020,UF,Syringe Kit,product
G2938-68000,1010,UF,High Sensitivity DNA 10 Chips,product
5067-4626,1000,UF,High Sensitivity DNA Kit,product
G2938-90322,1050,UF,2100 High sensitiv DNA Quick Guide ENG,product
AR1799B-2,2020,PT,"Artisan Ret/Nuc Fast Red Stain Kit, Box",product
AR17992-2,2000,PT,Artisan Ret/Nuc Fast Red Stain Kit,product
AR1799A-2,2010,PT,"Artisan Ret/Nuc Fast Red Stain Kit, Box",product
AR41030-7,2030,PT,"Artisan - Slide clips, 50 per Box",product
AR18192-2,3000,PT,Artisan Warthin-Starry Stain Kit,product
AR41030-7,3010,PT,"Artisan - Slide clips, 50 per Box",product
AR1819C-2,3020,PT,Artisan Warthin-Starry Stain Kit,product
AR10211-2,4000,PT,"Artisan Wash Sol, 50x, 4 x 200 mL",product
5991-5623EN,1030,29,7100 CE-Catalogue ENG,product
G7100A,1000,29,7100 Capillary Electrophoresis Instrum.,product
G7100-64000,1010,29,CE Series II instrument,product
5063-6514,1020,29,CE Installation Qualification Kit,product
UP_FRONT_SERVICE_H,1070,74,Up Front Support Services for Hardware,product
G7100-68723,1040,29,High Sensitivity Cell Kit,product
M8555-64010,1050,29,Agilent Lab Advisor Basic Software,product
8120-1378,1060,29,Power Cord C13 125V 10A 5-15P 498G US,product
H1141H,1080,74,Installation (44K),product
M8390-64006,2020,LI,OpenLAB CDS CS Data Analysis academic,product
H1142H,1090,74,Familiarization at Installation (44L),product
M8301AA,2000,LI,OpenLAB CDS ChemStation Ed. Workstation,product
M8301-64000,2010,LI,OpenLAB CDS ChemStation Workstation,product
5062-8578,11000,58,500ml Ultra pure water for CE,product
5183-4620,10000,58,Column cutter w/rotating Diamond Blade,product
G1600-60310,9000,AA,Alignment interface for std cap 75um id,product
5181-1512,7000,58,"Snap caps, polyurethane  100/PK",product
9301-0978,6000,58,"Vial,crimp/snap,250uL,PP,cert,1000CS",product
5181-3375,5000,58,"Vial,crimp,2ml,clr,cert,100PK",product
5190-5111,8000,9P,Prem Syring Fltr RegnCell.45 25mm 100/pk,product
G1600-62318,4000,58,"CEP coated capillary, 75um, 72cm  2/PK",product
M8501AA,3000,29,OpenLAB CDS Inst. Driver for Agilent CE,product
H1147S,2060,74,1 Year Phone Assist      (44W),product
H1142S,2050,74,Familiarization at Installation (44L),product
M8501-64001,3010,29,Agilent Instrument Driver for CE - QTY1,product
H1141S,2040,74,Installation (44K),product
UP_FRONT_SERVICE_S,2030,74,Up Front Support Services for Software,product
CP7140,1000,JW,CP-Sil 5 CB UM 50m x 0.53mm x 1.0um,product
H1142H,4100,74,Familiarización en la instalación - 44L,product
G2402A,6000,AZ,Hub de 8 puertos 10/100Base-TX,product
G1680-63721,6010,AZ,Network LAN Switch,product
8121-0940,6020,AZ,Cable 100 Base T-Lan,product
H5949A,13000,74,Inst. adicional de una hora de trabajo,product
160-4535-5,17000,JW,"ProSteel,Deactivated -.530mm X 5m",product
4177-0607,18000,58,Manguito ProSteel,product
G4556-80128,19000,AA,"Loop muestr, esp cab cert 3,00 ml, inert",product
8120-6313,6030,AZ,"Power Cord, US, C7, 125V,2.5A, 1-15P Plg",product
19199M,20000,58,Kit de puesta en marcha.,product
RMSN-2,21000,58,"Trampa N2,1/8"".Necesita sop.UMC-5-2",product
H5916A,23000,74,Desplazamiento zona 1,product
8121-0940,7000,8P,Cable 100 Base T-Lan,product
19199N,8000,58,Kit de puesta en marcha.,product
5060-9084,9000,58,"Tramp. humedad acondicionada, 1/8 in.",product
UMC-5-2,22000,58,Pinza para trampas grandes.2/pk,product
RDT-1020,11000,58,"Trampa, purga split y cart. 3/paq.",product
SYS-GC-7890-E,12000,74,GC 7890 con Funciones Mejoradas,product
R26J091,12010,74,Cualificación OQ CrossLab,product
R26N091,12020,74,Cualificación IQ Agilent CrossLab,product
G3440B,1000,AZ,Agilent 7890B Series GC Custom,product
G3440B-US,1010,AZ,7890B Network GC System Custom,product
G4600-64006,1020,AZ,GC And GC/MS User Manuals and Tools,product
5188-5372,1040,AZ,Muestra de test para FID y TCD Muestra,product
G1531-60640,1060,AZ,Fid Packed-ship kt,product
G1530-80650,1080,AZ,Exhaust deflector assy,product
G3430-60586,1090,AZ,FID Capillary/SSL Or MMI,product
G3453-60518,1110,AZ,Ultra Inert 100 psi SSL Ship Kit,product
G3430-90055,1120,AZ,7890 Series GC Getting Started Guide,product
19091S-433UI,1130,AZ,"HP-5MS Ultra Inert 30m, 0,25mm, 0,25um",product
G4600-64400,1140,AZ,GC and GCMS eFamiliarization SW kit,product
8120-6894,1150,AZ,"Power Cord, US 120V, C19, 20 amp",product
UP_FRONT_SERVICE_H,1160,74,Up Front Support Services for Hardware,product
H1141H,1170,74,Instalación - 44K,product
H1142H,1180,74,Familiarización en la instalación - 44L,product
G4557A,4000,AZ,"Muestr. Espacio cabeza 7697A, 111 vial",product
G4557-64000,4010,AZ,"7697A Sampler,111 Vial",product
G4556-64014,4020,AZ,111 Vial Model Tray,product
G4556-60900,4030,AZ,7697A Headspace Sampler Ship Kit,product
G4600-64006,4040,AZ,GC And GC/MS User Manuals and Tools,product
G4562-64000,4045,AZ,7697A Carrier Gas EPC Module,product
H1141H,4090,74,Instalación - 44K,product
UP_FRONT_SERVICE_H,4080,74,Up Front Support Services for Hardware,product
8120-1992,4070,AZ,Cable-Assembly Power Cord 16AWG 3-Conduc,product
G4556-60390,4050,AZ,120V Config Assembly,product
5182-9733,4060,AZ,OQ/PV Headspace Sample,product
5183-2068,1000,58,"Vial,screw,2ml,clr,WrtOn,cert,1000CS",product
5182-0715,1010,58,"Vial,screw,2ml,clr,WrtOn,cert,100PK",product
5190-1599,2000,58,"Blue Screw Cap,PTFE/Red Si Septa 1000",product
5185-5820,2010,58,"Blue screw caps,PTFE/red sil septa,500pk",product
IR06661-2,1000,PT,"FLX Mab X-H SMTH MSCL SMMS-1 RTU, (Link",product
IR51461-2,5011,PT,"FLEX Poly Rb a Hu PSA, RTU",product
FR48150-1,1000,RP,"MultiM, Rb a Hu Kappa /FITC+Lambda /RPE",product
S300685-2C,1000,PT,"WB, conc x 10, f Immunocytochemistry",product
IR64261-2,1000,PT,"FLEX Mono Mo a Hu CD138, cl MI15, RTU",product
G2938-90402,3050,UF,2100 MSDS Link Tech Note ENG,product
G2938-90015,3040,UF,Agilent DNA 1000 Kit Quick Start Guide,product
G2938-68706,3020,UF,Syringe Kit,product
5067-1522,3010,UF,DNA-25-Chips,product
5067-1504,3000,UF,DNA 1000 kit,product
G2938-80020,3030,UF,Reagents DNA 1000,product
G2938-90402,3050,UF,2100 MSDS Link Tech Note ENG,product
G2938-90015,3040,UF,Agilent DNA 1000 Kit Quick Start Guide,product
5067-1504,3000,UF,DNA 1000 kit,product
G2938-68706,3020,UF,Syringe Kit,product
5067-1522,3010,UF,DNA-25-Chips,product
G2938-80020,3030,UF,Reagents DNA 1000,product
AR41030-7,1030,PT,"Artisan - Slide clips, 50 per Box",product
IR63361-2,2000,PT,"FLEX Mono Mo a Hu Melan-A, cl A103, RTU",product
IR63661-2,3000,PT,"FLEX Mono Mo a Hu CD43, cl DF-T1, RTU",product
IR05261-2,4000,PT,"FLEX Mab, X-H Melan, cl HMB-45, RTU,Lin",product
AR1721B-2,1020,PT,Artisan PAS - Green Stain Kit Box 2,product
AR1721A-2,1010,PT,Artisan PAS - Green Stain Kit Box 1,product
AR17211-2,1000,PT,Artisan PAS - Green Stain Kit,product
G2938-90015,3040,UF,Agilent DNA 1000 Kit Quick Start Guide,product
5067-1504,3000,UF,DNA 1000 kit,product
5067-1522,3010,UF,DNA-25-Chips,product
G2938-68706,3020,UF,Syringe Kit,product
G2938-80020,3030,UF,Reagents DNA 1000,product
G2938-90402,3050,UF,2100 MSDS Link Tech Note ENG,product
G2938-90402,3050,UF,2100 MSDS Link Tech Note ENG,product
5067-1504,3000,UF,DNA 1000 kit,product
5067-1522,3010,UF,DNA-25-Chips,product
G2938-68706,3020,UF,Syringe Kit,product
G2938-80020,3030,UF,Reagents DNA 1000,product
G2938-90015,3040,UF,Agilent DNA 1000 Kit Quick Start Guide,product
F713950-1,1000,RP,Mo aHu Term Deoxynucl. Transf/FITC HT-6,product
5067-1522,3010,UF,DNA-25-Chips,product
G2938-80020,3030,UF,Reagents DNA 1000,product
5067-1504,3000,UF,DNA 1000 kit,product
G2938-68706,3020,UF,Syringe Kit,product
G2938-90015,3040,UF,Agilent DNA 1000 Kit Quick Start Guide,product
G2938-90402,3050,UF,2100 MSDS Link Tech Note ENG,product
G2938-90015,3040,UF,Agilent DNA 1000 Kit Quick Start Guide,product
G2938-90402,3050,UF,2100 MSDS Link Tech Note ENG,product
G2938-80020,3030,UF,Reagents DNA 1000,product
5067-1522,3010,UF,DNA-25-Chips,product
5067-1504,3000,UF,DNA 1000 kit,product
G2938-68706,3020,UF,Syringe Kit,product
5067-1504,3000,UF,DNA 1000 kit,product
5067-1522,3010,UF,DNA-25-Chips,product
G2938-68706,3020,UF,Syringe Kit,product
G2938-90402,3050,UF,2100 MSDS Link Tech Note ENG,product
G2938-90015,3040,UF,Agilent DNA 1000 Kit Quick Start Guide,product
G2938-80020,3030,UF,Reagents DNA 1000,product
G2938-90402,2040,UF,2100 MSDS Link Tech Note ENG,product
G2938-68706,2020,UF,Syringe Kit,product
G2938-68000,2010,UF,High Sensitivity DNA 10 Chips,product
G2938-90322,2050,UF,2100 High sensitiv DNA Quick Guide ENG,product
5067-4626,2000,UF,High Sensitivity DNA Kit,product
G2938-85004,2030,UF,High Sensitivity DNA Reagent I,product
5067-4626,2000,UF,High Sensitivity DNA Kit,product
G2938-68000,2010,UF,High Sensitivity DNA 10 Chips,product
G2938-68706,2020,UF,Syringe Kit,product
G2938-85004,2030,UF,High Sensitivity DNA Reagent I,product
G2938-90402,2040,UF,2100 MSDS Link Tech Note ENG,product
G2938-90322,2050,UF,2100 High sensitiv DNA Quick Guide ENG,product
G2938-90322,2050,UF,2100 High sensitiv DNA Quick Guide ENG,product
G2938-90402,2040,UF,2100 MSDS Link Tech Note ENG,product
G2938-85004,2030,UF,High Sensitivity DNA Reagent I,product
G2938-68706,2020,UF,Syringe Kit,product
G2938-68000,2010,UF,High Sensitivity DNA 10 Chips,product
5067-4626,2000,UF,High Sensitivity DNA Kit,product
G2938-90402,2040,UF,2100 MSDS Link Tech Note ENG,product
G2938-85004,2030,UF,High Sensitivity DNA Reagent I,product
G2938-68706,2020,UF,Syringe Kit,product
G2938-68000,2010,UF,High Sensitivity DNA 10 Chips,product
5067-4626,2000,UF,High Sensitivity DNA Kit,product
G2938-90322,2050,UF,2100 High sensitiv DNA Quick Guide ENG,product
G2938-90402,2040,UF,2100 MSDS Link Tech Note ENG,product
5067-4626,2000,UF,High Sensitivity DNA Kit,product
G2938-68000,2010,UF,High Sensitivity DNA 10 Chips,product
G2938-68706,2020,UF,Syringe Kit,product
G2938-85004,2030,UF,High Sensitivity DNA Reagent I,product
G2938-90322,2050,UF,2100 High sensitiv DNA Quick Guide ENG,product
G2938-68706,2020,UF,Syringe Kit,product
G2938-68000,2010,UF,High Sensitivity DNA 10 Chips,product
5067-4626,2000,UF,High Sensitivity DNA Kit,product
G2938-90322,2050,UF,2100 High sensitiv DNA Quick Guide ENG,product
G2938-90402,2040,UF,2100 MSDS Link Tech Note ENG,product
G2938-85004,2030,UF,High Sensitivity DNA Reagent I,product
G2938-90402,2040,UF,2100 MSDS Link Tech Note ENG,product
5067-4626,2000,UF,High Sensitivity DNA Kit,product
G2938-68000,2010,UF,High Sensitivity DNA 10 Chips,product
G2938-68706,2020,UF,Syringe Kit,product
G2938-85004,2030,UF,High Sensitivity DNA Reagent I,product
G2938-90322,2050,UF,2100 High sensitiv DNA Quick Guide ENG,product
G3870-80055,1210,BZ,New-Duo 2.5 Rvp (115v),product
G7077-64008,1160,BZ,HW User Info Kit 5977 Parts,product
G3870-00015,1200,BZ,Duo 2.5s and DS-42 Pump Oil Pan,product
UP_FRONT_SERVICE_H,1240,74,Up Front Support Services for Hardware,product
H1141H,1250,74,Installation (44K),product
8120-1378,1220,BZ,Cable Assembly-Power Cord 18AWG 2.3m-LG,product
G4600-64006,1170,BZ,GC And GC/MS User Manuals and Tools,product
G4600-64400,1180,BZ,GC and GCMS eFamiliarization SW kit,product
8120-6313,1230,BZ,"Power Cord, US, C7, 125V,2.5A, 1-15P Plg",product
G1099-80039,1190,BZ,"Oil Mist Filter, 3/8 BSP Male Threads",product
H1142H,1260,74,Familiarization at Installation (44L),product
H1147H,1270,74,1 Year SW Update/Phone Assist     (44W),product
H1141H,4060,74,Installation (44K),product
G3440B,2000,AZ,Agilent 7890B Series GC Custom,product
G3440B-US,2010,AZ,7890B Network GC System Custom,product
5188-5372,2020,AZ,FID MDL test sample 3x0.5 ml ampoules,product
G1530-80650,2030,AZ,Exhaust deflector assy,product
G3430-60585,2040,AZ,7890 MSD Interface Kit,product
G3430-60586,2050,AZ,FID Capillary/SSL Or MMI,product
0100-0090,2060,AZ,"Tee, 1/8 inch Brass",product
G3430-90055,2070,AZ,7890 Series GC Getting Started Guide,product
CP17988,2080,AZ,Gas Clean Carrier Gas Kit for 7890,product
8120-6894,2090,AZ,Cable-Assembly Power-Cord 3-Conductor 4.,product
G4513A,3000,AZ,7693A Autoinjector,product
G4513-64000,3010,AZ,G4513A Injector (COO-CN),product
UP_FRONT_SERVICE_H,3020,74,Up Front Support Services for Hardware,product
H1141A,3030,74,Installation (44K),product
G4514AR,4000,RB,Refurbished 7693A Autosampler Tray,product
G4514-89000,4010,RB,"Tray, Refurb.",product
G3430-60540,4020,RB,Injection Port Top Cover Assembly,product
G4514-60800,4030,RB,SHIP Kit - Rover,product
G4514-60810,4040,RB,Packaging KIT - Rover,product
UP_FRONT_SERVICE_H,4050,74,Up Front Support Services for Hardware,product
G1701-64600,1150,BZ,GCMSD Software Kit English,product
G1701-64601,1040,BZ,MSD Chemstation DA Kit,product
G1701-64230,1140,BZ,GCMSD Familiarization - MassHunter,product
G1680-63ABA,1130,BZ,English Keyboard,product
G1680-63540,1120,BZ,21.5 inch Widescreen LCD Monitor,product
G1680-64578,1110,BZ,PC Kit - MSD Software English,product
G7003-60506,1100,BZ,GCMS Ship Kit,product
G1712-64600,1030,BZ,G1710FA Additional License,product
8121-0008,1020,BZ,Cable-Assembly Patch Cord 24AWG 8-Conduc,product
G1680-63721,1010,BZ,Network LAN Switch,product
5188-5348,1090,BZ,OFN EI Checkout standard 1 pg/uL,product
5188-5347,1080,BZ,OFN NCI Checkout standard 100 fg/uL,product
G7077-64327,1070,BZ,5977B Inert Plus Turbo MSD,product
G7077BA,1000,BZ,5977B Inert Plus MSD Turbo EI Bundle,product
